invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5%,sales,date,time,payment,cogs,gross_margin_percentage,gross_income,rating
719-89-8991,alex,yangon,member,female,sports and travel,91.41,5,22.8525,479.9025,25-02-2019,4:03:00 PM,ewallet,457.05,4.761904762,22.8525,7.1
286-62-6248,cairo,mandalay,normal,male,fashion accessories,39.21,4,7.842,164.682,16-01-2019,8:03:00 PM,credit card,156.84,4.761904762,7.842,9.0
339-38-9982,cairo,mandalay,member,male,fashion accessories,59.86,2,5.986,125.706,13-01-2019,2:55:00 PM,ewallet,119.72,4.761904762,5.986,6.7
827-44-5872,cairo,mandalay,member,female,food and beverages,54.36,10,27.18,570.78,02-07-2019,11:28:00 AM,credit card,543.6,4.761904762,27.18,6.1
827-77-7633,alex,yangon,normal,male,sports and travel,98.09,9,44.1405,926.9505,17-02-2019,7:41:00 PM,cash,882.81,4.761904762,44.1405,9.3
287-83-1405,alex,yangon,normal,male,health and beauty,25.43,6,7.629,160.209,02-12-2019,7:01:00 PM,ewallet,152.58,4.761904762,7.629,7.0
435-13-4908,alex,yangon,member,male,fashion accessories,86.68,8,34.672,728.112,24-01-2019,6:04:00 PM,credit card,693.44,4.761904762,34.672,7.2
857-67-9057,cairo,mandalay,normal,male,electronic accessories,22.95,10,11.475,240.975,02-06-2019,7:20:00 PM,ewallet,229.5,4.761904762,11.475,8.2
236-27-1144,giza,naypyitaw,normal,female,food and beverages,16.31,9,7.3395,154.1295,26-03-2019,10:31:00 AM,ewallet,146.79,4.761904762,7.3395,8.4
892-05-6689,alex,yangon,normal,female,home and lifestyle,28.32,5,7.08,148.68,03-11-2019,1:28:00 PM,ewallet,141.6,4.761904762,7.08,6.2
583-41-4548,giza,naypyitaw,normal,male,home and lifestyle,16.67,7,5.8345,122.5245,02-07-2019,11:36:00 AM,ewallet,116.69,4.761904762,5.8345,7.4
339-12-4827,cairo,mandalay,member,female,fashion accessories,73.96,1,3.698,77.658,01-05-2019,11:32:00 AM,credit card,73.96,4.761904762,3.698,5.0
643-38-7867,alex,yangon,normal,male,home and lifestyle,97.94,1,4.897,102.837,03-07-2019,11:44:00 AM,ewallet,97.94,4.761904762,4.897,6.9
308-81-0538,alex,yangon,normal,female,fashion accessories,73.05,4,14.61,306.81,25-02-2019,5:16:00 PM,credit card,292.2,4.761904762,14.61,4.9
358-88-9262,giza,naypyitaw,member,female,food and beverages,87.48,6,26.244,551.124,02-01-2019,6:43:00 PM,ewallet,524.88,4.761904762,26.244,5.1
460-35-4390,alex,yangon,normal,male,home and lifestyle,30.68,3,4.602,96.642,22-01-2019,11:00:00 AM,ewallet,92.04,4.761904762,4.602,9.1
343-87-0864,giza,naypyitaw,member,male,health and beauty,75.88,1,3.794,79.674,01-03-2019,10:30:00 AM,credit card,75.88,4.761904762,3.794,7.1
173-50-1108,cairo,mandalay,member,female,sports and travel,20.18,4,4.036,84.756,13-02-2019,12:14:00 PM,credit card,80.72,4.761904762,4.036,5.0
243-47-2663,giza,naypyitaw,member,male,electronic accessories,18.77,6,5.631,118.251,28-01-2019,4:43:00 PM,credit card,112.62,4.761904762,5.631,5.5
841-18-8232,cairo,mandalay,normal,female,food and beverages,71.2,1,3.56,74.76,01-05-2019,8:40:00 PM,credit card,71.2,4.761904762,3.56,9.2
701-23-5550,cairo,mandalay,member,male,home and lifestyle,38.81,4,7.762,163.002,19-03-2019,1:40:00 PM,ewallet,155.24,4.761904762,7.762,4.9
647-50-1224,alex,yangon,normal,female,fashion accessories,29.42,10,14.71,308.91,01-12-2019,4:23:00 PM,ewallet,294.2,4.761904762,14.71,8.9
541-48-8554,alex,yangon,normal,male,sports and travel,60.95,9,27.4275,575.9775,01-07-2019,12:08:00 PM,credit card,548.55,4.761904762,27.4275,6.0
539-21-7227,cairo,mandalay,normal,female,sports and travel,51.54,5,12.885,270.585,26-01-2019,5:45:00 PM,cash,257.7,4.761904762,12.885,4.2
213-32-1216,alex,yangon,normal,female,electronic accessories,66.06,6,19.818,416.178,23-01-2019,10:28:00 AM,cash,396.36,4.761904762,19.818,7.3
747-58-7183,cairo,mandalay,normal,male,fashion accessories,57.27,3,8.5905,180.4005,02-09-2019,8:31:00 PM,ewallet,171.81,4.761904762,8.5905,6.5
582-52-8065,cairo,mandalay,normal,female,fashion accessories,54.31,9,24.4395,513.2295,22-02-2019,10:49:00 AM,cash,488.79,4.761904762,24.4395,8.9
210-57-1719,cairo,mandalay,normal,female,health and beauty,58.24,9,26.208,550.368,02-05-2019,12:34:00 PM,cash,524.16,4.761904762,26.208,9.7
399-69-4630,giza,naypyitaw,normal,male,electronic accessories,22.21,6,6.663,139.923,03-07-2019,10:23:00 AM,credit card,133.26,4.761904762,6.663,8.6
134-75-2619,alex,yangon,member,male,electronic accessories,19.32,7,6.762,142.002,25-03-2019,6:51:00 PM,cash,135.24,4.761904762,6.762,6.9
356-44-8813,cairo,mandalay,normal,male,home and lifestyle,37.48,3,5.622,118.062,20-01-2019,1:45:00 PM,credit card,112.44,4.761904762,5.622,7.7
198-66-9832,cairo,mandalay,member,female,fashion accessories,72.04,2,7.204,151.284,02-04-2019,7:38:00 PM,cash,144.08,4.761904762,7.204,9.5
283-26-5248,giza,naypyitaw,member,female,food and beverages,98.52,10,49.26,1034.46,30-01-2019,8:23:00 PM,ewallet,985.2,4.761904762,49.26,4.5
712-39-0363,alex,yangon,member,male,food and beverages,41.66,6,12.498,262.458,01-02-2019,3:24:00 PM,ewallet,249.96,4.761904762,12.498,5.6
218-59-9410,alex,yangon,member,female,home and lifestyle,72.42,3,10.863,228.123,29-03-2019,4:54:00 PM,ewallet,217.26,4.761904762,10.863,8.2
174-75-0888,cairo,mandalay,normal,male,electronic accessories,21.58,9,9.711,203.931,14-03-2019,12:32:00 PM,cash,194.22,4.761904762,9.711,7.3
866-99-7614,giza,naypyitaw,normal,male,food and beverages,89.2,10,44.6,936.6,02-11-2019,3:42:00 PM,credit card,892.0,4.761904762,44.6,4.4
134-54-4720,cairo,mandalay,normal,female,electronic accessories,42.42,8,16.968,356.328,30-01-2019,1:58:00 PM,ewallet,339.36,4.761904762,16.968,5.7
760-90-2357,alex,yangon,member,male,electronic accessories,74.51,6,22.353,469.413,20-03-2019,3:08:00 PM,ewallet,447.06,4.761904762,22.353,5.0
514-37-2845,cairo,mandalay,normal,male,fashion accessories,99.25,2,9.925,208.425,20-03-2019,1:02:00 PM,cash,198.5,4.761904762,9.925,9.0
698-98-5964,alex,yangon,normal,female,food and beverages,81.21,10,40.605,852.705,17-01-2019,1:01:00 PM,credit card,812.1,4.761904762,40.605,6.3
718-57-9773,giza,naypyitaw,normal,female,sports and travel,49.33,10,24.665,517.965,02-03-2019,4:40:00 PM,credit card,493.3,4.761904762,24.665,9.4
651-88-7328,alex,yangon,normal,female,fashion accessories,65.74,9,29.583,621.243,01-01-2019,1:55:00 PM,cash,591.66,4.761904762,29.583,7.7
241-11-2261,cairo,mandalay,normal,female,fashion accessories,79.86,7,27.951,586.971,01-10-2019,10:33:00 AM,credit card,559.02,4.761904762,27.951,5.5
408-26-9866,giza,naypyitaw,normal,female,sports and travel,73.98,7,25.893,543.753,03-02-2019,4:42:00 PM,ewallet,517.86,4.761904762,25.893,4.1
834-83-1826,cairo,mandalay,member,female,home and lifestyle,82.04,5,20.51,430.71,25-02-2019,5:16:00 PM,credit card,410.2,4.761904762,20.51,7.6
343-61-3544,cairo,mandalay,member,male,sports and travel,26.67,10,13.335,280.035,29-01-2019,11:48:00 AM,cash,266.7,4.761904762,13.335,8.6
239-48-4278,alex,yangon,member,male,food and beverages,10.13,7,3.5455,74.4555,03-10-2019,7:35:00 PM,ewallet,70.91,4.761904762,3.5455,8.3
355-34-6244,cairo,mandalay,normal,male,food and beverages,72.39,2,7.239,152.019,13-01-2019,7:55:00 PM,credit card,144.78,4.761904762,7.239,8.1
550-84-8664,alex,yangon,normal,male,sports and travel,85.91,5,21.4775,451.0275,22-03-2019,2:33:00 PM,credit card,429.55,4.761904762,21.4775,8.6
339-96-8318,cairo,mandalay,member,male,fashion accessories,81.31,7,28.4585,597.6285,03-01-2019,7:49:00 PM,ewallet,569.17,4.761904762,28.4585,6.3
458-61-0011,cairo,mandalay,normal,male,food and beverages,60.3,4,12.06,253.26,20-02-2019,6:43:00 PM,cash,241.2,4.761904762,12.06,5.8
592-34-6155,giza,naypyitaw,normal,male,food and beverages,31.77,4,6.354,133.434,14-01-2019,2:43:00 PM,ewallet,127.08,4.761904762,6.354,6.2
797-88-0493,alex,yangon,normal,female,health and beauty,64.27,4,12.854,269.934,26-03-2019,1:54:00 PM,cash,257.08,4.761904762,12.854,7.7
207-73-1363,cairo,mandalay,normal,male,health and beauty,69.51,2,6.951,145.971,03-01-2019,12:15:00 PM,ewallet,139.02,4.761904762,6.951,8.1
390-31-6381,giza,naypyitaw,normal,male,food and beverages,27.22,3,4.083,85.743,01-07-2019,12:37:00 PM,cash,81.66,4.761904762,4.083,7.3
443-82-0585,alex,yangon,member,female,health and beauty,77.68,4,15.536,326.256,02-01-2019,7:54:00 PM,cash,310.72,4.761904762,15.536,8.4
339-18-7061,giza,naypyitaw,member,female,fashion accessories,92.98,2,9.298,195.258,13-02-2019,3:06:00 PM,credit card,185.96,4.761904762,9.298,8.0
359-90-3665,cairo,mandalay,member,female,fashion accessories,18.08,4,3.616,75.936,14-01-2019,6:03:00 PM,credit card,72.32,4.761904762,3.616,9.5
375-72-3056,cairo,mandalay,normal,male,sports and travel,63.06,3,9.459,198.639,19-01-2019,3:58:00 PM,ewallet,189.18,4.761904762,9.459,7.0
127-47-6963,alex,yangon,normal,male,health and beauty,51.71,4,10.342,217.182,03-09-2019,1:53:00 PM,credit card,206.84,4.761904762,10.342,9.8
278-86-2735,alex,yangon,normal,female,food and beverages,52.34,3,7.851,164.871,27-03-2019,2:03:00 PM,cash,157.02,4.761904762,7.851,9.2
695-28-6250,alex,yangon,normal,female,sports and travel,43.06,5,10.765,226.065,02-04-2019,4:38:00 PM,ewallet,215.3,4.761904762,10.765,7.7
379-17-6588,giza,naypyitaw,normal,male,fashion accessories,59.61,10,29.805,625.905,14-03-2019,11:07:00 AM,cash,596.1,4.761904762,29.805,5.3
227-50-3718,alex,yangon,normal,male,health and beauty,14.62,5,3.655,76.755,03-04-2019,12:23:00 PM,cash,73.1,4.761904762,3.655,4.4
302-15-2162,giza,naypyitaw,member,male,health and beauty,46.53,6,13.959,293.139,03-03-2019,10:54:00 AM,credit card,279.18,4.761904762,13.959,4.3
788-07-8452,giza,naypyitaw,member,female,home and lifestyle,24.24,7,8.484,178.164,27-01-2019,5:38:00 PM,ewallet,169.68,4.761904762,8.484,9.4
560-49-6611,alex,yangon,member,female,sports and travel,45.58,1,2.279,47.859,02-07-2019,2:13:00 PM,cash,45.58,4.761904762,2.279,9.8
880-35-0356,alex,yangon,member,female,sports and travel,75.2,3,11.28,236.88,02-05-2019,11:51:00 AM,ewallet,225.6,4.761904762,11.28,4.8
585-11-6748,cairo,mandalay,member,male,sports and travel,96.8,3,14.52,304.92,15-03-2019,1:05:00 PM,cash,290.4,4.761904762,14.52,5.3
470-31-3286,cairo,mandalay,normal,male,health and beauty,14.82,3,2.223,46.683,03-01-2019,11:30:00 AM,credit card,44.46,4.761904762,2.223,8.7
152-68-2907,alex,yangon,normal,male,food and beverages,52.2,3,7.83,164.43,15-02-2019,1:30:00 PM,credit card,156.6,4.761904762,7.83,9.5
123-35-4896,giza,naypyitaw,normal,female,sports and travel,46.66,9,20.997,440.937,17-02-2019,7:11:00 PM,ewallet,419.94,4.761904762,20.997,5.3
258-69-7810,giza,naypyitaw,normal,female,fashion accessories,36.85,5,9.2125,193.4625,26-01-2019,6:53:00 PM,cash,184.25,4.761904762,9.2125,9.2
334-64-2006,alex,yangon,member,female,home and lifestyle,70.32,2,7.032,147.672,24-03-2019,2:22:00 PM,ewallet,140.64,4.761904762,7.032,9.6
219-61-4139,giza,naypyitaw,normal,male,electronic accessories,83.08,1,4.154,87.234,23-01-2019,5:16:00 PM,ewallet,83.08,4.761904762,4.154,6.4
881-41-7302,giza,naypyitaw,normal,female,fashion accessories,64.99,1,3.2495,68.2395,26-01-2019,10:06:00 AM,credit card,64.99,4.761904762,3.2495,4.5
373-09-4567,giza,naypyitaw,normal,male,food and beverages,77.56,10,38.78,814.38,14-03-2019,8:35:00 PM,ewallet,775.6,4.761904762,38.78,6.9
642-30-6693,cairo,mandalay,normal,female,sports and travel,54.51,6,16.353,343.413,17-03-2019,1:54:00 PM,ewallet,327.06,4.761904762,16.353,7.8
484-22-8230,giza,naypyitaw,member,female,fashion accessories,51.89,7,18.1615,381.3915,01-08-2019,8:08:00 PM,cash,363.23,4.761904762,18.1615,4.5
830-58-2383,cairo,mandalay,normal,male,home and lifestyle,31.75,4,6.35,133.35,02-08-2019,3:26:00 PM,cash,127.0,4.761904762,6.35,8.6
559-98-9873,alex,yangon,member,female,fashion accessories,53.65,7,18.7775,394.3275,02-10-2019,12:56:00 PM,ewallet,375.55,4.761904762,18.7775,5.2
544-32-5024,giza,naypyitaw,member,female,food and beverages,49.79,4,9.958,209.118,28-03-2019,7:16:00 PM,credit card,199.16,4.761904762,9.958,6.4
318-12-0304,alex,yangon,normal,male,fashion accessories,30.61,1,1.5305,32.1405,23-01-2019,12:20:00 PM,ewallet,30.61,4.761904762,1.5305,5.2
349-97-8902,cairo,mandalay,member,male,food and beverages,57.89,2,5.789,121.569,17-01-2019,10:37:00 AM,ewallet,115.78,4.761904762,5.789,8.9
421-95-9805,alex,yangon,normal,female,electronic accessories,28.96,1,1.448,30.408,02-07-2019,10:18:00 AM,credit card,28.96,4.761904762,1.448,6.2
277-35-5865,giza,naypyitaw,member,female,food and beverages,98.97,9,44.5365,935.2665,03-09-2019,11:23:00 AM,cash,890.73,4.761904762,44.5365,6.7
789-23-8625,cairo,mandalay,member,male,fashion accessories,93.22,3,13.983,293.643,24-01-2019,11:45:00 AM,cash,279.66,4.761904762,13.983,7.2
284-54-4231,giza,naypyitaw,member,male,sports and travel,80.93,1,4.0465,84.9765,19-01-2019,4:08:00 PM,credit card,80.93,4.761904762,4.0465,9.0
443-59-0061,alex,yangon,member,male,food and beverages,67.45,10,33.725,708.225,02-03-2019,11:25:00 AM,ewallet,674.5,4.761904762,33.725,4.2
509-29-3912,alex,yangon,member,female,sports and travel,38.72,9,17.424,365.904,20-03-2019,12:24:00 PM,ewallet,348.48,4.761904762,17.424,4.2
327-40-9673,cairo,mandalay,member,male,sports and travel,72.6,6,21.78,457.38,13-01-2019,7:51:00 PM,cash,435.6,4.761904762,21.78,6.9
840-19-2096,giza,naypyitaw,member,male,electronic accessories,87.91,5,21.9775,461.5275,14-03-2019,6:10:00 PM,ewallet,439.55,4.761904762,21.9775,4.4
828-46-6863,alex,yangon,member,male,food and beverages,98.53,6,29.559,620.739,23-01-2019,11:22:00 AM,credit card,591.18,4.761904762,29.559,4.0
641-96-3695,giza,naypyitaw,member,female,fashion accessories,43.46,6,13.038,273.798,02-07-2019,5:55:00 PM,ewallet,260.76,4.761904762,13.038,8.5
420-97-3340,alex,yangon,normal,female,food and beverages,71.68,3,10.752,225.792,28-03-2019,3:30:00 PM,credit card,215.04,4.761904762,10.752,9.2
436-54-4512,alex,yangon,member,female,food and beverages,91.61,1,4.5805,96.1905,20-03-2019,7:44:00 PM,cash,91.61,4.761904762,4.5805,9.8
670-79-6321,cairo,mandalay,member,female,home and lifestyle,94.59,7,33.1065,695.2365,17-01-2019,3:27:00 PM,credit card,662.13,4.761904762,33.1065,4.9
852-62-7105,cairo,mandalay,normal,female,fashion accessories,83.25,10,41.625,874.125,01-12-2019,11:25:00 AM,credit card,832.5,4.761904762,41.625,4.4
598-06-7312,cairo,mandalay,member,male,fashion accessories,91.35,1,4.5675,95.9175,16-02-2019,3:42:00 PM,cash,91.35,4.761904762,4.5675,6.8
135-13-8269,cairo,mandalay,member,female,food and beverages,78.88,2,7.888,165.648,26-01-2019,4:04:00 PM,cash,157.76,4.761904762,7.888,9.1
816-57-2053,alex,yangon,normal,male,sports and travel,60.87,2,6.087,127.827,03-09-2019,12:37:00 PM,ewallet,121.74,4.761904762,6.087,8.7
628-90-8624,cairo,mandalay,member,male,health and beauty,82.58,10,41.29,867.09,14-03-2019,2:41:00 PM,cash,825.8,4.761904762,41.29,5.0
856-66-2701,alex,yangon,member,male,home and lifestyle,53.3,3,7.995,167.895,25-01-2019,2:19:00 PM,ewallet,159.9,4.761904762,7.995,7.5
308-39-1707,alex,yangon,normal,female,fashion accessories,12.09,1,0.6045,12.6945,26-01-2019,6:19:00 PM,credit card,12.09,4.761904762,0.6045,8.2
149-61-1929,alex,yangon,normal,male,sports and travel,64.19,10,32.095,673.995,19-01-2019,2:08:00 PM,credit card,641.9,4.761904762,32.095,6.7
655-07-2265,alex,yangon,normal,male,electronic accessories,78.31,3,11.7465,246.6765,03-05-2019,4:38:00 PM,ewallet,234.93,4.761904762,11.7465,5.4
589-02-8023,alex,yangon,member,male,food and beverages,83.77,2,8.377,175.917,15-01-2019,10:54:00 AM,credit card,167.54,4.761904762,8.377,7.0
420-04-7590,cairo,mandalay,normal,male,home and lifestyle,99.7,3,14.955,314.055,18-03-2019,11:29:00 AM,ewallet,299.1,4.761904762,14.955,4.7
182-88-2763,cairo,mandalay,member,male,food and beverages,79.91,3,11.9865,251.7165,20-03-2019,7:28:00 PM,credit card,239.73,4.761904762,11.9865,5.0
188-55-0967,cairo,mandalay,member,male,health and beauty,66.47,10,33.235,697.935,15-01-2019,3:01:00 PM,credit card,664.7,4.761904762,33.235,5.0
610-46-4100,alex,yangon,normal,male,health and beauty,28.95,7,10.1325,212.7825,03-03-2019,8:31:00 PM,credit card,202.65,4.761904762,10.1325,6.0
318-81-2368,giza,naypyitaw,normal,female,electronic accessories,46.2,1,2.31,48.51,19-03-2019,12:16:00 PM,cash,46.2,4.761904762,2.31,6.3
364-33-8584,cairo,mandalay,member,female,food and beverages,17.63,5,4.4075,92.5575,03-08-2019,3:27:00 PM,cash,88.15,4.761904762,4.4075,8.5
665-63-9737,cairo,mandalay,normal,male,fashion accessories,52.42,3,7.863,165.123,27-02-2019,5:36:00 PM,ewallet,157.26,4.761904762,7.863,7.5
695-09-5146,cairo,mandalay,member,female,food and beverages,98.79,3,14.8185,311.1885,23-02-2019,8:00:00 PM,ewallet,296.37,4.761904762,14.8185,6.4
155-45-3814,giza,naypyitaw,member,female,electronic accessories,88.55,8,35.42,743.82,19-03-2019,3:29:00 PM,ewallet,708.4,4.761904762,35.42,4.7
794-32-2436,cairo,mandalay,member,male,electronic accessories,55.67,2,5.567,116.907,27-03-2019,3:08:00 PM,ewallet,111.34,4.761904762,5.567,6.0
131-15-8856,giza,naypyitaw,member,female,food and beverages,72.52,8,29.008,609.168,30-03-2019,7:26:00 PM,credit card,580.16,4.761904762,29.008,4.0
273-84-2164,giza,naypyitaw,member,male,electronic accessories,12.05,5,3.0125,63.2625,16-02-2019,3:53:00 PM,ewallet,60.25,4.761904762,3.0125,5.5
706-36-6154,alex,yangon,member,male,home and lifestyle,19.36,9,8.712,182.952,18-01-2019,6:43:00 PM,ewallet,174.24,4.761904762,8.712,8.7
778-89-7974,giza,naypyitaw,normal,male,health and beauty,70.21,6,21.063,442.323,30-03-2019,2:58:00 PM,cash,421.26,4.761904762,21.063,7.4
574-31-8277,cairo,mandalay,member,male,fashion accessories,33.63,1,1.6815,35.3115,20-03-2019,7:55:00 PM,cash,33.63,4.761904762,1.6815,5.6
859-71-0933,giza,naypyitaw,member,female,sports and travel,15.49,2,1.549,32.529,16-01-2019,3:10:00 PM,cash,30.98,4.761904762,1.549,6.3
740-11-5257,giza,naypyitaw,normal,male,electronic accessories,24.74,10,12.37,259.77,24-02-2019,4:44:00 PM,cash,247.4,4.761904762,12.37,7.1
369-82-2676,cairo,mandalay,normal,male,electronic accessories,75.66,5,18.915,397.215,15-01-2019,6:22:00 PM,ewallet,378.3,4.761904762,18.915,7.8
563-47-4072,cairo,mandalay,normal,female,health and beauty,55.81,6,16.743,351.603,22-01-2019,11:52:00 AM,cash,334.86,4.761904762,16.743,9.9
742-04-5161,alex,yangon,member,male,home and lifestyle,72.78,10,36.39,764.19,02-03-2019,5:24:00 PM,cash,727.8,4.761904762,36.39,7.3
149-15-7606,cairo,mandalay,member,male,sports and travel,37.32,9,16.794,352.674,03-06-2019,3:31:00 PM,ewallet,335.88,4.761904762,16.794,5.1
133-77-3154,cairo,mandalay,member,male,fashion accessories,60.18,4,12.036,252.756,16-02-2019,6:04:00 PM,credit card,240.72,4.761904762,12.036,9.4
169-52-4504,alex,yangon,normal,female,electronic accessories,15.69,3,2.3535,49.4235,14-03-2019,2:13:00 PM,credit card,47.07,4.761904762,2.3535,5.8
250-81-7186,giza,naypyitaw,normal,female,electronic accessories,99.69,1,4.9845,104.6745,27-02-2019,10:23:00 AM,credit card,99.69,4.761904762,4.9845,8.0
562-12-5430,alex,yangon,member,female,fashion accessories,88.15,3,13.2225,277.6725,18-01-2019,10:11:00 AM,ewallet,264.45,4.761904762,13.2225,7.9
816-72-8853,alex,yangon,member,female,sports and travel,27.93,5,6.9825,146.6325,29-01-2019,3:48:00 PM,cash,139.65,4.761904762,6.9825,5.9
491-38-3499,alex,yangon,member,male,fashion accessories,55.45,1,2.7725,58.2225,26-02-2019,5:46:00 PM,credit card,55.45,4.761904762,2.7725,4.9
322-02-2271,cairo,mandalay,normal,female,sports and travel,42.97,3,6.4455,135.3555,02-03-2019,11:46:00 AM,cash,128.91,4.761904762,6.4455,9.3
842-29-4695,giza,naypyitaw,member,male,sports and travel,17.14,7,5.999,125.979,16-01-2019,12:07:00 PM,credit card,119.98,4.761904762,5.999,7.9
725-67-2480,cairo,mandalay,member,female,fashion accessories,58.75,6,17.625,370.125,24-03-2019,6:14:00 PM,credit card,352.5,4.761904762,17.625,5.9
641-51-2661,giza,naypyitaw,member,female,food and beverages,87.1,10,43.55,914.55,02-12-2019,2:45:00 PM,credit card,871.0,4.761904762,43.55,9.9
714-02-3114,giza,naypyitaw,normal,female,sports and travel,98.8,2,9.88,207.48,21-02-2019,11:39:00 AM,cash,197.6,4.761904762,9.88,7.7
518-17-2983,alex,yangon,normal,female,fashion accessories,48.63,4,9.726,204.246,02-04-2019,3:44:00 PM,ewallet,194.52,4.761904762,9.726,7.6
779-42-2410,cairo,mandalay,member,male,food and beverages,57.74,3,8.661,181.881,20-02-2019,1:06:00 PM,ewallet,173.22,4.761904762,8.661,7.7
190-14-3147,cairo,mandalay,normal,female,health and beauty,17.97,4,3.594,75.474,23-02-2019,8:43:00 PM,ewallet,71.88,4.761904762,3.594,6.4
408-66-6712,giza,naypyitaw,member,female,health and beauty,47.71,6,14.313,300.573,16-02-2019,2:19:00 PM,ewallet,286.26,4.761904762,14.313,4.4
679-22-6530,cairo,mandalay,normal,female,sports and travel,40.62,2,4.062,85.302,17-01-2019,10:01:00 AM,credit card,81.24,4.761904762,4.062,4.1
588-47-8641,alex,yangon,member,male,fashion accessories,56.04,10,28.02,588.42,14-01-2019,7:30:00 PM,ewallet,560.4,4.761904762,28.02,4.4
642-61-4706,cairo,mandalay,member,male,food and beverages,93.4,2,9.34,196.14,30-03-2019,4:34:00 PM,cash,186.8,4.761904762,9.34,5.5
576-31-4774,cairo,mandalay,normal,female,health and beauty,73.41,3,11.0115,231.2415,03-02-2019,1:10:00 PM,ewallet,220.23,4.761904762,11.0115,4.0
556-41-6224,giza,naypyitaw,normal,male,health and beauty,33.64,8,13.456,282.576,15-02-2019,5:10:00 PM,credit card,269.12,4.761904762,13.456,9.3
811-03-8790,alex,yangon,normal,female,electronic accessories,45.48,10,22.74,477.54,03-01-2019,10:22:00 AM,credit card,454.8,4.761904762,22.74,4.8
242-11-3142,cairo,mandalay,member,male,fashion accessories,83.77,2,8.377,175.917,24-02-2019,7:57:00 PM,cash,167.54,4.761904762,8.377,4.6
752-23-3760,cairo,mandalay,member,female,sports and travel,64.08,7,22.428,470.988,19-02-2019,7:29:00 PM,credit card,448.56,4.761904762,22.428,7.3
274-05-5470,alex,yangon,member,female,food and beverages,73.47,4,14.694,308.574,23-02-2019,6:30:00 PM,cash,293.88,4.761904762,14.694,6.0
648-94-3045,giza,naypyitaw,normal,male,health and beauty,58.95,10,29.475,618.975,02-07-2019,2:27:00 PM,ewallet,589.5,4.761904762,29.475,8.1
130-67-4723,alex,yangon,member,male,food and beverages,48.5,6,14.55,305.55,01-11-2019,1:57:00 PM,ewallet,291.0,4.761904762,14.55,9.4
528-87-5606,cairo,mandalay,member,female,electronic accessories,39.48,1,1.974,41.454,02-12-2019,7:43:00 PM,cash,39.48,4.761904762,1.974,6.5
320-85-2052,cairo,mandalay,normal,female,sports and travel,34.81,1,1.7405,36.5505,14-01-2019,10:11:00 AM,credit card,34.81,4.761904762,1.7405,7.0
370-96-0655,giza,naypyitaw,normal,female,fashion accessories,49.32,6,14.796,310.716,01-09-2019,1:46:00 PM,ewallet,295.92,4.761904762,14.796,7.1
105-10-6182,alex,yangon,member,male,fashion accessories,21.48,2,2.148,45.108,27-02-2019,12:22:00 PM,ewallet,42.96,4.761904762,2.148,6.6
510-79-0415,cairo,mandalay,member,female,sports and travel,23.08,6,6.924,145.404,24-01-2019,7:20:00 PM,ewallet,138.48,4.761904762,6.924,4.9
241-96-5076,cairo,mandalay,member,female,home and lifestyle,49.1,2,4.91,103.11,01-08-2019,12:58:00 PM,credit card,98.2,4.761904762,4.91,6.4
767-97-4650,cairo,mandalay,member,female,sports and travel,64.83,2,6.483,136.143,01-08-2019,11:59:00 AM,credit card,129.66,4.761904762,6.483,8.0
648-83-1321,alex,yangon,member,male,home and lifestyle,63.56,10,31.78,667.38,16-01-2019,5:59:00 PM,cash,635.6,4.761904762,31.78,4.3
173-57-2300,giza,naypyitaw,member,male,sports and travel,72.88,2,7.288,153.048,13-03-2019,12:51:00 PM,cash,145.76,4.761904762,7.288,6.1
305-03-2383,alex,yangon,normal,female,food and beverages,67.1,3,10.065,211.365,15-02-2019,10:36:00 AM,cash,201.3,4.761904762,10.065,7.5
394-55-6384,giza,naypyitaw,member,female,sports and travel,70.19,9,31.5855,663.2955,25-01-2019,1:38:00 PM,cash,631.71,4.761904762,31.5855,6.7
266-20-6657,giza,naypyitaw,member,male,food and beverages,55.04,7,19.264,404.544,03-12-2019,7:39:00 PM,ewallet,385.28,4.761904762,19.264,5.2
689-05-1884,alex,yangon,member,male,health and beauty,48.63,10,24.315,510.615,03-04-2019,12:44:00 PM,cash,486.3,4.761904762,24.315,8.8
196-01-2849,giza,naypyitaw,member,female,fashion accessories,73.38,7,25.683,539.343,02-10-2019,1:56:00 PM,cash,513.66,4.761904762,25.683,9.5
372-62-5264,giza,naypyitaw,normal,female,food and beverages,52.6,9,23.67,497.07,16-01-2019,2:42:00 PM,cash,473.4,4.761904762,23.67,7.6
800-09-8606,alex,yangon,member,female,home and lifestyle,87.37,5,21.8425,458.6925,29-01-2019,7:45:00 PM,cash,436.85,4.761904762,21.8425,6.6
182-52-7000,alex,yangon,member,female,sports and travel,27.04,4,5.408,113.568,01-01-2019,8:26:00 PM,ewallet,108.16,4.761904762,5.408,6.9
826-58-8051,cairo,mandalay,normal,male,home and lifestyle,62.19,4,12.438,261.198,01-06-2019,7:46:00 PM,ewallet,248.76,4.761904762,12.438,4.3
868-06-0466,alex,yangon,member,male,electronic accessories,69.58,9,31.311,657.531,19-02-2019,7:38:00 PM,credit card,626.22,4.761904762,31.311,7.8
751-41-9720,giza,naypyitaw,normal,male,home and lifestyle,97.5,10,48.75,1023.75,01-12-2019,4:18:00 PM,ewallet,975.0,4.761904762,48.75,8.0
